onset	duration	amount	Delay	choseAccept	RT	choseRight
15.951	4	27	142	0	0.996	1
25	4	43	120	0	0.604	1
33.05	4	66	71	1	1.097	0
43.1	4	41	55	0	1.2	1
57.166	4	67	23	1	1.586	0
65.215	4	71	76	1	1.296	0
75.248	4	42	145	0	0.71	1
81.281	4	49	140	0	0.722	1
87.314	4	24	89	0	1.077	1
101.347	4	24	87	0	0.759	1
110.38	4	30	23	1	1.106	0
122.413	4	28	123	0	0.783	1
132.462	4	77	142	0	0.762	1
140.512	4	54	23	1	1.402	0
147.562	4	58	36	1	1.259	0
154.595	4	39	95	0	1.005	1
163.628	4	58	55	1	0.958	0
170.661	4	78	108	0	0.799	1
182.71	4	24	125	0	0.612	1
193.76	4	25	108	0	0.622	1
205.809	4	66	58	1	0.885	0
210.876	4	79	92	0	1.04	1
219.908	4	62	180	0	0.737	1
232.958	4	55	107	0	0.667	1
248.024	4	39	104	0	0.649	1
267.09	4	52	139	0	0.666	1
276.156	4	60	124	0	0.625	1
287.189	4	27	130	0	0.758	1
298.222	4	66	145	0	0.598	1
309.271	4	33	163	0	0.482	1
