onset	duration	amount	Probability	choseAccept	RT	choseRight
14.479	4	83	0.52	0	1.709	1
19.529	4	47	0.72	1	2.043	0
34.578	4	57	0.58	1	1.481	0
50.611	4	83	0.32	0	2.255	1
60.644	4	83	0.54	0	1.786	1
69.677	4	63	0.57	1	0.671	0
77.709	4	25	0.91	1	2.509	0
85.742	4	82	0.29	0	1.639	1
98.775	4	57	0.3	1	0.952	0
115.824	4	70	0.39	0	1.084	1
125.874	4	55	0.44	1	1.023	0
133.906	4	23	0.83	0	2.139	1
141.939	4	43	0.69	n/a	n/a	n/a
153.989	4	74	0.39	n/a	n/a	n/a
163.038	4	24	0.96	0	1.724	1
172.071	4	49	0.43	1	3.818	0
181.121	4	21	0.96	n/a	n/a	n/a
191.17	4	65	0.55	0	1.739	1
201.203	4	76	0.26	0	0.943	1
212.236	4	54	0.52	n/a	n/a	n/a
222.285	4	28	0.89	0	1.166	1
229.335	4	53	0.54	0	1.871	1
239.368	4	31	0.61	1	1.14	0
244.417	4	40	0.66	1	0.916	0
249.467	4	49	0.56	1	1.759	0
264.499	4	78	0.26	0	1.003	1
272.533	4	82	0.47	n/a	n/a	n/a
282.582	4	72	0.5	0	1.713	1
298.648	4	36	0.59	1	1.402	0
308.697	4	62	0.3	0	1.726	1
