onset	duration	amount	Probability	choseAccept	RT	choseRight
14.317	4	56	0.49	0	2.547	0
22.366	4	40	0.39	0	0.91	0
37.399	4	41	0.6	0	1.77	0
43.432	4	42	0.6	0	1.73	0
53.481	4	52	0.47	0	2.094	0
62.514	4	76	0.44	0	0.683	0
72.563	4	25	0.89	1	1.784	1
77.63	4	22	0.98	1	0.938	1
82.68	4	84	0.25	0	1.705	0
87.729	4	82	0.31	0	1.471	0
102.762	4	58	0.46	0	1.465	0
109.811	4	29	0.83	1	2.399	1
119.844	4	77	0.43	0	1.509	0
126.877	4	22	0.89	0	1.528	0
134.91	4	70	0.34	0	1.819	0
140.944	4	64	0.34	0	1.062	0
150.993	4	81	0.1	0	0.99	0
163.025	4	77	0.38	0	1.967	0
171.075	4	68	0.64	1	3.781	1
193.124	4	72	0.33	0	1.055	0
201.157	4	61	0.67	1	3.29	1
211.189	4	39	0.3	0	1.125	0
218.222	4	21	0.93	0	2.898	0
235.288	4	63	0.27	1	2.353	1
245.321	4	76	0.43	0	1.676	0
258.354	4	39	0.49	0	1.633	0
269.403	4	21	0.97	0	2.101	0
280.452	4	35	0.78	1	2.811	1
293.502	4	40	0.79	1	2.293	1
308.534	4	72	0.34	0	0.934	0
