onset	duration	amount	Delay	choseAccept	RT	choseRight
13.036	4	71	176	1	1.392	1
22.069	4	32	111	0	1.986	0
30.118	4	22	21	0	1.656	0
40.151	4	31	76	1	1.693	1
54.184	4	70	108	1	1.192	1
62.217	4	36	140	1	2.786	1
72.266	4	58	36	1	1.238	1
78.3	4	71	76	1	1.179	1
84.332	4	56	93	1	2.766	1
98.365	4	55	107	1	1.892	1
107.398	4	25	176	0	1.859	0
119.43	4	23	110	0	1.706	0
129.463	4	23	176	0	1.573	0
137.496	4	49	140	1	1.734	1
144.546	4	45	72	1	1.367	1
151.595	4	54	126	1	3.337	1
160.645	4	82	74	1	1.475	1
167.678	4	23	134	0	2.889	0
179.711	4	74	52	1	2.831	1
190.743	4	75	41	1	1.415	1
202.793	4	41	174	1	2.675	1
207.842	4	39	104	1	1.374	1
216.875	4	34	176	1	1.149	1
229.908	4	42	145	1	3.051	1
244.957	4	67	41	1	1.564	1
263.989	4	62	180	1	2.771	1
273.023	4	28	132	0	2.835	0
284.072	4	78	108	1	2.693	1
295.104	4	25	70	0	1.815	0
306.154	4	65	156	1	1.706	1
