onset	duration	amount	Delay	choseAccept	RT	choseRight
15.988	4	61	141	0	1.527	0
22.021	4	66	71	0	3.549	0
38.071	4	54	126	0	1.666	0
45.121	4	45	72	0	2.413	0
57.187	4	29	75	0	1.556	0
71.22	4	27	142	0	0.987	0
79.27	4	22	27	0	1.546	0
86.319	4	30	23	0	3.222	0
94.353	4	23	42	0	1.607	0
107.386	4	25	141	0	1.107	0
117.419	4	39	161	0	1.132	0
137.468	4	77	161	0	0.865	0
147.518	4	43	38	1	2.935	1
156.568	4	67	74	0	2.495	0
169.617	4	71	176	0	0.985	0
184.667	4	78	108	0	0.735	0
195.716	4	83	105	1	2.788	1
204.75	4	41	55	0	2.197	0
212.799	4	55	163	0	1.08	0
218.849	4	82	74	1	2.377	1
230.882	4	79	92	0	3.858	0
237.915	4	75	60	1	1.686	1
244.965	4	27	130	0	1.021	0
254.998	4	45	107	0	1.354	0
263.031	4	54	22	1	1.648	1
272.064	4	64	89	0	1.493	0
280.098	4	34	43	0	2.163	0
285.164	4	25	70	0	1.354	0
296.197	4	74	121	0	0.941	0
307.23	4	27	91	0	1.08	0
