onset	duration	amount	Probability	choseAccept	RT	choseRight
14.944	4	22	0.89	1	1.792	1
19.994	4	42	0.6	1	2.878	1
35.027	4	63	0.27	0	1.443	0
51.077	4	50	0.39	0	0.991	0
61.11	4	71	0.36	0	1.166	0
70.159	4	53	0.54	1	1.79	1
78.193	4	39	0.49	0	1.579	0
86.242	4	31	0.79	1	2.169	1
99.275	4	30	0.7	1	2.216	1
116.325	4	72	0.5	1	1.358	1
126.358	4	23	0.96	1	1.189	1
134.408	4	62	0.3	0	2.124	0
142.441	4	52	0.47	1	2.108	1
154.474	4	76	0.26	0	0.806	0
163.507	4	58	0.62	1	1.247	1
172.557	4	42	0.58	1	1.707	1
181.59	4	64	0.34	0	1.005	0
191.623	4	72	0.33	0	0.725	0
201.656	4	81	0.1	0	0.874	0
212.689	4	79	0.49	1	1.862	1
222.722	4	22	0.98	1	1.23	1
229.755	4	57	0.58	1	1.623	1
239.788	4	40	0.66	1	2.182	1
244.838	4	44	0.44	0	2.422	0
249.888	4	52	0.41	1	2.867	1
264.937	4	68	0.64	1	1.168	1
272.987	4	24	0.96	1	0.948	1
283.02	4	50	0.57	1	1.022	1
299.053	4	43	0.69	1	1.515	1
309.086	4	75	0.24	0	0.863	0
