onset	duration	amount	Delay	choseAccept	RT	choseRight
13.117	4	44	143	0	1.917	1
21.167	4	79	92	1	2.472	0
36.216	4	23	77	0	1.216	1
42.266	4	71	176	0	2.19	1
52.299	4	77	142	0	3.838	1
61.332	4	43	120	0	1.524	1
71.365	4	77	24	1	1.668	0
76.432	4	29	44	0	2.839	1
81.482	4	25	108	n/a	n/a	n/a
86.548	4	58	72	1	2.216	0
101.598	4	23	110	0	0.883	1
108.647	4	56	93	1	1.449	0
118.697	4	41	27	1	2.221	0
125.73	4	24	38	0	2.066	1
133.78	4	50	41	1	1.543	0
139.813	4	66	71	n/a	n/a	n/a
149.863	4	58	36	1	1.026	0
161.896	4	41	129	0	1.355	1
169.929	4	41	55	n/a	n/a	n/a
191.978	4	48	128	0	2.186	1
200.028	4	61	141	0	3.843	1
210.078	4	29	75	0	2.199	1
217.127	4	55	107	n/a	n/a	n/a
234.194	4	34	43	0	3.589	1
244.227	4	65	156	n/a	n/a	n/a
257.276	4	24	139	1	1.871	0
268.309	4	72	95	n/a	n/a	n/a
279.359	4	25	70	0	1.469	1
292.408	4	54	23	1	3.879	0
307.441	4	78	129	1	3.64	0
