onset	duration	amount	Probability	choseAccept	RT	choseRight
16.394	4	82	0.29	0	1.48	1
21.461	4	47	0.72	1	1.184	0
31.527	4	60	0.51	1	1.144	0
40.56	4	21	0.96	0	1.099	1
47.61	4	84	0.25	0	1.573	1
65.643	4	40	0.71	1	2.483	0
76.693	4	82	0.25	0	1.047	1
86.742	4	81	0.1	n/a	n/a	n/a
101.792	4	21	0.93	0	1.125	1
110.825	4	42	0.58	1	1.249	0
123.874	4	22	0.89	0	1.296	1
133.924	4	33	0.91	1	1.884	0
150.99	4	56	0.44	1	3.034	0
156.057	4	72	0.5	1	1.516	0
170.123	4	72	0.33	n/a	n/a	n/a
178.173	4	46	0.48	1	1.598	0
184.223	4	50	0.39	0	1.06	1
193.256	4	64	0.34	0	0.91	1
202.289	4	22	0.96	0	0.492	1
210.322	4	29	0.83	0	1.891	1
218.355	4	82	0.23	n/a	n/a	n/a
227.405	4	31	0.79	1	1.257	0
236.438	4	46	0.77	n/a	n/a	n/a
243.487	4	31	0.61	0	1.453	1
249.521	4	39	0.3	0	1.478	1
261.57	4	41	0.63	1	1.942	0
271.603	4	85	0.59	n/a	n/a	n/a
283.653	4	22	0.98	0	1.214	1
296.703	4	64	0.33	0	0.932	1
306.752	4	63	0.57	n/a	n/a	n/a
