onset	duration	amount	Delay	choseAccept	RT	choseRight
20.191	4	27	91	0	1.613	1
30.24	4	44	92	0	1.052	1
39.29	4	54	23	1	1.532	0
50.323	4	28	59	0	1.479	1
64.356	4	45	107	0	1.121	1
79.39	4	71	88	1	1.383	0
85.439	4	32	111	0	0.866	1
102.488	4	31	76	0	1.301	1
110.538	4	43	120	0	0.899	1
121.588	4	78	129	0	1.109	1
126.638	4	67	41	1	1.263	0
131.688	4	79	92	0	1.548	1
144.737	4	66	145	0	0.805	1
161.77	4	22	21	1	1.157	0
169.803	4	54	22	1	1.389	0
177.836	4	77	142	0	1.159	1
190.869	4	24	139	0	1.438	1
200.903	4	80	39	1	1.025	0
206.935	4	77	24	1	1.063	0
217.968	4	23	110	0	0.771	1
226.002	4	55	163	0	0.938	1
235.035	4	28	132	0	0.736	1
241.084	4	83	105	0	1.381	1
251.134	4	29	44	0	1.757	1
260.167	4	58	72	1	1.859	0
267.2	4	32	57	0	1.068	1
278.25	4	33	103	0	0.775	1
288.283	4	23	42	0	1.241	1
298.316	4	55	107	0	0.883	1
309.366	4	22	27	1	1.499	0
