onset	duration	amount	Probability	choseAccept	RT	choseRight
17.025	4	24	0.91	0	2.919	1
27.075	4	83	0.52	1	1.683	0
36.125	4	58	0.83	1	1.528	0
47.158	4	50	0.57	1	3.338	0
61.191	4	49	0.51	1	2.556	0
76.224	4	76	0.44	1	1.736	0
82.257	4	36	0.59	0	1.41	1
99.29	4	79	0.49	1	1.209	0
107.323	4	82	0.31	1	2.628	0
118.356	4	54	0.52	1	2.562	0
123.406	4	50	0.48	1	2.248	0
128.455	4	61	0.67	1	0.826	0
141.488	4	82	0.47	1	0.923	0
158.521	4	55	0.44	1	2.173	0
166.554	4	40	0.39	0	2.085	1
174.604	4	28	0.89	0	2.469	1
187.654	4	83	0.32	1	2.134	0
197.703	4	78	0.26	1	1.891	0
203.737	4	75	0.48	1	1.142	0
214.77	4	63	0.27	0	3.342	1
222.803	4	35	0.7	0	3.622	1
231.836	4	70	0.39	1	2.202	0
237.886	4	70	0.34	1	1.669	0
247.935	4	56	0.49	1	1.443	0
256.968	4	35	0.73	0	2.755	1
264.002	4	82	0.09	0	1.808	1
275.035	4	65	0.55	1	1.472	0
285.068	4	77	0.43	1	1.959	0
295.101	4	49	0.44	1	2.578	0
306.134	4	32	0.57	0	2.808	1
