onset	duration	amount	Delay	choseAccept	RT	choseRight
16.507	4	34	176	0	1.671	1
22.556	4	45	157	1	1.466	0
38.589	4	35	171	0	2.59	1
45.622	4	24	87	0	0.834	1
57.672	4	58	53	1	0.819	0
71.722	4	49	172	1	1.833	0
79.771	4	74	52	1	0.686	0
86.821	4	58	73	1	1.119	0
94.871	4	24	89	0	1.389	1
107.904	4	36	114	0	2.116	1
117.954	4	75	60	1	0.93	0
137.986	4	25	176	0	0.828	1
148.02	4	50	129	1	1.016	0
157.069	4	85	129	1	0.896	0
170.102	4	32	57	0	1.624	1
185.135	4	83	105	1	3.738	0
196.169	4	33	163	0	1.055	1
205.201	4	50	59	1	1.131	0
213.234	4	80	145	1	0.814	0
219.268	4	31	76	0	1.123	1
231.301	4	45	72	1	1.509	0
238.334	4	24	125	0	0.847	1
245.383	4	30	23	1	1.777	0
255.416	4	77	161	1	0.772	0
263.45	4	63	37	1	1.16	0
272.483	4	65	159	1	1.273	0
280.516	4	57	89	1	1.929	0
285.566	4	31	74	0	0.813	1
296.615	4	74	121	1	0.532	0
307.648	4	67	23	1	0.561	0
