onset	duration	amount	Delay	choseAccept	RT	choseRight
19.69	4	23	110	0	1.28	1
29.74	4	24	87	0	1.423	1
38.773	4	55	107	0	0.909	1
49.806	4	29	75	0	0.906	1
63.839	4	78	129	0	0.801	1
78.889	4	41	27	0	2.209	1
84.922	4	76	161	0	1.084	1
101.971	4	67	41	1	2.087	0
110.021	4	24	89	0	1.882	1
121.071	4	32	74	0	1.203	1
126.137	4	80	39	1	1.914	0
131.187	4	54	126	0	1.049	1
144.237	4	23	42	0	1.941	1
161.27	4	31	76	0	1.632	1
169.319	4	23	134	0	0.979	1
177.353	4	75	60	1	2.468	0
190.402	4	73	44	1	1.904	0
200.436	4	45	72	0	1.824	1
206.468	4	60	124	0	0.974	1
217.501	4	25	70	0	1.9	1
225.551	4	67	23	1	1.302	0
234.601	4	23	61	0	1.538	1
240.635	4	79	92	0	1.537	1
250.684	4	29	44	0	1.096	1
259.734	4	44	143	0	0.781	1
266.783	4	74	121	0	1.115	1
277.833	4	71	88	0	1.105	1
287.866	4	64	89	0	1.141	1
297.899	4	24	38	0	0.952	1
308.949	4	69	172	0	0.891	1
