onset	duration	amount	Delay	choseAccept	RT	choseRight
16.042	4	24	139	0	1.684	0
21.109	4	56	93	0	1.699	0
31.159	4	66	145	0	0.997	0
40.208	4	30	23	0	1.503	0
47.258	4	67	74	0	2.322	0
65.291	4	77	142	0	0.947	0
76.341	4	54	23	1	2.05	1
86.39	4	36	140	0	1.391	0
101.423	4	55	163	0	0.863	0
110.456	4	43	38	0	1.285	0
123.506	4	58	72	0	1.473	0
133.539	4	45	107	0	0.895	0
150.572	4	81	58	0	2.109	0
155.622	4	66	71	0	1.805	0
169.655	4	34	43	0	1.445	0
177.688	4	50	129	0	1.146	0
183.738	4	23	77	0	0.963	0
192.787	4	48	128	0	0.7	0
201.837	4	28	123	0	0.707	0
209.87	4	25	74	0	0.782	0
217.92	4	85	129	0	1.186	0
226.97	4	58	53	1	2.493	1
236.003	4	35	171	0	0.852	0
243.053	4	40	159	0	0.83	0
249.103	4	63	37	1	2.275	1
261.136	4	39	104	0	0.991	0
271.169	4	71	176	0	0.923	0
283.202	4	30	36	0	1.284	0
296.251	4	25	108	0	1.123	0
306.284	4	28	132	0	0.968	0
