onset	duration	amount	Probability	choseAccept	RT	choseRight
15.133	4	50	0.57	1	1.767	0
20.2	4	57	0.3	0	1.313	1
35.249	4	21	0.97	0	1.381	1
51.299	4	50	0.48	0	1.875	1
61.332	4	83	0.32	1	1.426	0
70.365	4	83	0.3	1	1.175	0
78.398	4	52	0.41	0	1.547	1
86.448	4	22	0.98	0	1	1
99.497	4	82	0.29	0	1.727	1
116.53	4	58	0.62	1	1.732	0
126.563	4	71	0.36	1	1.735	0
134.613	4	45	0.37	0	1.434	1
142.663	4	71	0.19	0	1.379	1
154.712	4	33	0.8	1	1.61	0
163.745	4	49	0.71	1	1.648	0
172.779	4	78	0.26	0	1.163	1
181.828	4	63	0.27	0	1.17	1
191.861	4	57	0.58	0	2.143	1
201.894	4	50	0.39	0	0.839	1
212.927	4	56	0.44	0	1.085	1
222.977	4	72	0.33	0	1.152	1
230.011	4	83	0.54	1	1.936	0
240.044	4	46	0.33	0	0.867	1
245.11	4	30	0.7	0	1.667	1
250.176	4	76	0.26	0	1.474	1
265.209	4	61	0.5	1	1.472	0
273.242	4	46	0.21	0	0.872	1
283.275	4	22	0.89	0	1.406	1
299.308	4	77	0.43	1	1.571	0
309.341	4	44	0.44	0	0.989	1
