onset	duration	amount	Probability	choseAccept	RT	choseRight
16.238	4	40	0.79	1	0.913	0
25.271	4	33	0.91	1	0.688	0
33.304	4	43	0.69	1	1.062	0
43.336	4	79	0.45	0	0.758	1
57.386	4	82	0.25	0	0.803	1
65.419	4	36	0.59	1	0.962	0
75.451	4	84	0.25	0	0.697	1
81.501	4	57	0.58	1	1.031	0
87.534	4	61	0.5	0	0.878	1
101.567	4	72	0.5	0	1.092	1
110.599	4	41	0.63	0	1.268	1
122.649	4	74	0.39	0	0.738	1
132.682	4	31	0.79	1	0.872	0
140.714	4	50	0.57	0	0.776	1
147.747	4	56	0.49	0	0.734	1
154.797	4	21	0.97	1	0.668	0
163.847	4	63	0.27	0	0.746	1
170.896	4	83	0.54	0	1.009	1
182.929	4	24	0.91	1	1.239	0
193.962	4	46	0.48	0	0.806	1
205.994	4	22	0.98	1	0.893	0
211.044	4	58	0.42	0	0.755	1
220.077	4	83	0.32	0	0.786	1
233.11	4	85	0.59	0	0.712	1
248.159	4	28	0.63	0	1.182	1
267.208	4	82	0.48	0	1.021	1
276.24	4	75	0.24	0	0.668	1
287.29	4	83	0.28	0	0.682	1
298.339	4	25	0.91	1	1.336	0
309.389	4	81	0.1	0	0.75	1
