onset	duration	amount	Delay	choseAccept	RT	choseRight
17.208	4	45	107	0	3.249	1
27.258	4	22	21	0	2.301	1
37.307	4	24	38	0	1.338	1
48.341	4	56	93	0	2.085	1
56.39	4	25	176	0	1.035	1
66.44	4	54	126	0	2.16	1
75.473	4	82	74	1	1.347	0
82.506	4	23	77	0	1.063	1
91.556	4	44	92	0	1.66	1
98.589	4	41	174	0	1.383	1
109.639	4	45	157	0	1.106	1
119.672	4	28	163	0	1.519	1
131.722	4	67	103	0	3.409	1
142.755	4	77	161	0	1.034	1
152.805	4	24	139	0	1.213	1
160.855	4	67	41	1	1.559	0
172.888	4	58	72	0	1.448	1
193.937	4	31	74	0	1.344	1
207.97	4	43	19	1	1.451	0
216.02	4	71	176	0	1.819	1
223.07	4	36	140	0	1.654	1
234.103	4	56	172	0	1.271	1
243.136	4	78	129	0	1.653	1
254.186	4	75	60	1	1.183	0
262.236	4	29	58	0	1.399	1
274.285	4	75	41	1	3.574	0
283.318	4	74	121	0	1.089	1
288.368	4	31	76	0	0.987	1
294.418	4	85	129	0	1.421	1
308.451	4	61	141	0	0.982	1
