onset	duration	amount	Delay	choseAccept	RT	choseRight
19.245	4	39	161	0	2.315	0
29.295	4	72	95	0	1.133	0
38.361	4	54	22	1	0.944	1
49.395	4	29	44	0	1.827	0
63.427	4	67	74	1	2.106	1
78.46	4	28	132	0	2.654	0
84.494	4	58	53	1	1.587	1
101.527	4	33	78	0	1.531	0
109.576	4	57	89	0	1.762	0
120.626	4	23	110	0	1.211	0
125.676	4	28	59	0	0.835	0
130.743	4	69	172	0	1.028	0
143.792	4	74	52	0	2.432	0
160.842	4	35	171	0	1.225	0
168.875	4	43	38	1	1.996	1
176.908	4	25	74	0	1.363	0
189.958	4	48	128	0	1.539	0
200.008	4	80	145	0	1.52	0
206.058	4	41	129	0	1.136	0
217.107	4	25	70	0	2.519	0
225.157	4	73	44	1	1.629	1
234.19	4	45	72	0	1.608	0
240.24	4	58	73	0	2.397	0
250.29	4	44	143	0	1.069	0
259.34	4	70	108	1	1.299	1
266.389	4	65	159	1	0.973	1
277.423	4	27	91	0	1.471	0
287.472	4	77	24	1	2.084	1
297.522	4	80	39	1	2.04	1
308.555	4	23	134	0	2.095	0
