onset	duration	amount	Probability	choseAccept	RT	choseRight
14.879	4	79	0.33	0	0.713	1
22.929	4	40	0.66	0	0.544	1
37.962	4	71	0.36	0	0.615	1
44.011	4	46	0.21	0	0.521	1
54.044	4	70	0.39	0	0.53	1
63.094	4	46	0.77	1	1.362	0
73.127	4	39	0.49	0	0.781	1
78.193	4	33	0.91	1	1.156	0
83.243	4	82	0.47	0	0.827	1
88.293	4	70	0.61	0	0.673	1
103.326	4	72	0.34	0	0.628	1
110.359	4	42	0.58	0	0.657	1
120.391	4	83	0.54	0	0.693	1
127.425	4	82	0.48	0	0.68	1
135.474	4	77	0.39	0	0.594	1
141.507	4	61	0.67	0	0.612	1
151.54	4	60	0.51	0	0.644	1
163.573	4	57	0.58	0	0.5	1
171.623	4	83	0.32	0	0.487	1
193.655	4	45	0.37	0	0.607	1
201.688	4	58	0.45	0	0.458	1
211.721	4	28	0.89	1	0.992	0
218.754	4	72	0.5	0	0.625	1
235.787	4	35	0.7	1	1.176	0
245.82	4	40	0.71	1	2.045	0
258.853	4	56	0.49	0	0.66	1
269.885	4	46	0.33	0	0.514	1
280.935	4	24	0.96	1	1.038	0
293.984	4	58	0.42	0	0.652	1
309.034	4	75	0.48	0	0.769	1
