onset	duration	amount	Delay	choseAccept	RT	choseRight
13.036	4	77	161	1	1.124	0
20.069	4	50	59	1	1.079	0
31.102	4	43	38	1	1.09	0
39.135	4	71	176	1	1.146	0
48.168	4	75	60	1	0.835	0
55.218	4	36	114	1	1.64	0
67.251	4	36	140	0	1.688	1
75.284	4	50	41	1	0.867	0
94.35	4	73	44	1	0.959	0
99.399	4	33	78	1	1.151	0
108.449	4	69	172	1	0.996	0
119.482	4	63	37	1	0.895	0
130.515	4	39	95	1	1.503	0
139.564	4	66	58	1	0.686	0
146.614	4	23	61	0	1.547	1
155.664	4	41	129	1	0.793	0
162.697	4	45	157	1	1.189	0
175.73	4	39	161	1	0.964	0
192.762	4	44	143	1	0.622	0
200.795	4	80	145	1	0.77	0
206.845	4	30	36	1	1.032	0
229.877	4	23	134	0	1.054	1
237.927	4	24	87	0	1.3	1
245.977	4	40	159	1	1.226	0
255.01	4	25	141	0	1.063	1
273.076	4	57	89	1	0.908	0
278.125	4	49	140	0	1.051	1
286.175	4	78	108	1	0.824	0
295.208	4	67	74	1	0.667	0
306.258	4	25	108	0	0.832	1
