onset	duration	amount	Delay	choseAccept	RT	choseRight
14.864	4	58	53	0	2.758	0
22.887	4	71	88	0	1.602	0
37.932	4	42	145	0	1.106	0
43.966	4	77	142	0	0.659	0
54	4	29	58	0	1.46	0
63.034	4	54	22	1	1.934	1
73.068	4	85	129	0	0.993	0
78.103	4	27	91	0	1.472	0
83.149	4	58	55	0	1.455	0
88.196	4	58	36	1	1.345	1
103.241	4	40	159	0	0.898	0
110.275	4	60	124	0	1.083	0
120.321	4	61	141	0	0.886	0
127.367	4	23	176	0	1.034	0
135.413	4	35	171	0	0.835	0
141.448	4	58	72	0	1.935	0
151.494	4	23	61	0	1.058	0
163.539	4	67	23	1	1.073	1
171.585	4	66	145	0	1.194	0
193.618	4	75	41	1	1.575	1
201.652	4	78	129	0	0.85	0
211.698	4	48	128	0	0.897	0
218.732	4	80	39	1	1.25	1
235.777	4	52	139	0	0.855	0
245.823	4	70	108	0	1.295	0
258.868	4	25	141	0	1.24	0
269.89	4	39	95	0	1.322	0
280.924	4	23	134	0	1.292	0
293.969	4	24	89	0	1.607	0
309.014	4	25	70	0	1.463	0
