onset	duration	amount	Probability	choseAccept	RT	choseRight
15.678	4	49	0.44	1	2.119	1
22.713	4	56	0.68	1	1.109	1
33.747	4	68	0.64	1	0.797	1
41.769	4	31	0.79	1	1.51	1
50.791	4	49	0.71	1	0.991	1
57.814	4	74	0.39	1	1.541	1
69.86	4	58	0.46	1	1.384	1
77.882	4	61	0.5	1	0.955	1
96.915	4	77	0.39	0	1.261	0
101.961	4	82	0.47	1	1.407	1
110.995	4	22	0.98	0	1.919	0
122.041	4	64	0.34	0	2.465	0
133.075	4	82	0.31	0	2.05	0
142.098	4	76	0.26	0	1.275	0
149.12	4	72	0.33	0	1.303	0
158.154	4	83	0.54	1	1.081	1
165.2	4	46	0.33	0	1.24	0
178.234	4	47	0.72	1	1.627	1
195.267	4	65	0.55	1	1.295	1
203.301	4	35	0.73	1	1.741	1
209.347	4	33	0.8	1	1.884	1
232.38	4	25	0.91	1	1.744	1
240.403	4	40	0.79	1	0.953	1
248.436	4	71	0.36	0	1.335	0
257.459	4	49	0.51	1	1.401	1
275.504	4	24	0.96	1	1.522	1
280.538	4	72	0.4	1	1.041	1
288.572	4	46	0.48	1	0.999	1
297.618	4	33	0.62	1	1.145	1
308.652	4	39	0.3	0	1.184	0
