onset	duration	amount	Probability	choseAccept	RT	choseRight
15.189	4	57	0.51	0	1.728	1
23.223	4	49	0.43	0	0.524	1
38.268	4	23	0.83	0	1.824	1
44.303	4	78	0.26	0	1.608	1
54.348	4	84	0.25	0	1.114	1
63.382	4	70	0.61	0	1.735	1
73.416	4	56	0.44	0	1.043	1
78.463	4	21	0.97	0	1.862	1
83.498	4	72	0.4	0	0.875	1
88.532	4	79	0.33	0	0.64	1
103.566	4	62	0.18	0	0.87	1
110.6	4	83	0.54	0	0.909	1
120.634	4	65	0.55	0	1.306	1
127.668	4	58	0.83	1	1.34	0
135.714	4	71	0.19	0	0.866	1
141.749	4	76	0.43	0	0.845	1
151.783	4	40	0.39	0	0.594	1
163.817	4	24	0.91	0	1.944	1
171.851	4	61	0.67	0	1.091	1
193.895	4	56	0.68	0	1.331	1
201.941	4	22	0.96	0	1.694	1
211.975	4	28	0.89	1	2.48	0
219.009	4	57	0.3	0	0.89	1
236.054	4	46	0.48	0	0.831	1
246.1	4	46	0.21	0	0.674	1
259.134	4	49	0.56	0	0.742	1
270.179	4	33	0.8	1	1.187	0
281.225	4	21	0.93	0	1.858	1
294.27	4	82	0.23	0	2.277	1
309.315	4	21	0.96	0	2.397	1
