onset	duration	amount	Probability	choseAccept	RT	choseRight
20.228	4	79	0.45	0	1.497	1
30.262	4	77	0.39	0	0.65	1
39.297	4	74	0.39	0	0.584	1
50.342	4	47	0.72	1	1.485	0
64.376	4	31	0.61	0	1.023	1
79.421	4	50	0.48	0	1.006	1
85.444	4	46	0.33	0	0.76	1
102.488	4	82	0.29	0	0.779	1
110.511	4	82	0.48	0	0.69	1
121.556	4	70	0.34	0	0.591	1
126.591	4	55	0.44	0	0.568	1
131.626	4	53	0.48	0	0.594	1
144.659	4	49	0.71	1	1.403	0
161.692	4	49	0.51	0	0.666	1
169.727	4	85	0.59	0	0.994	1
177.749	4	60	0.51	0	0.671	1
190.795	4	40	0.71	1	1.141	0
200.84	4	32	0.57	0	1.074	1
206.863	4	78	0.42	0	1.053	1
217.909	4	82	0.31	0	0.553	1
225.943	4	82	0.25	0	0.594	1
234.977	4	82	0.47	0	1.107	1
241.012	4	83	0.3	0	0.673	1
251.057	4	77	0.43	0	0.526	1
260.092	4	72	0.34	0	0.491	1
267.126	4	29	0.83	1	1.494	0
278.172	4	58	0.45	0	0.863	1
288.206	4	66	0.25	0	0.618	1
298.24	4	83	0.52	0	0.805	1
309.273	4	83	0.28	0	0.551	1
