onset	duration	amount	Probability	choseAccept	RT	choseRight
14.911	4	22	0.89	0	2.544	0
19.946	4	42	0.6	0	1.895	0
34.991	4	63	0.27	0	0.977	0
51.036	4	50	0.39	0	1.103	0
61.082	4	71	0.36	0	1.023	0
70.116	4	53	0.54	0	0.807	0
78.162	4	39	0.49	0	0.64	0
86.184	4	31	0.79	1	1.112	1
99.218	4	30	0.7	1	1.924	1
116.251	4	72	0.5	0	0.706	0
126.297	4	23	0.96	0	1.41	0
134.343	4	62	0.3	0	0.798	0
142.377	4	52	0.47	0	0.787	0
154.411	4	76	0.26	0	0.59	0
163.445	4	58	0.62	0	1.168	0
172.479	4	42	0.58	0	1.094	0
181.513	4	64	0.34	0	0.829	0
191.547	4	72	0.33	0	0.587	0
201.593	4	81	0.1	0	0.595	0
212.638	4	79	0.49	0	0.624	0
222.672	4	22	0.98	0	1.913	0
229.707	4	57	0.58	0	0.736	0
239.741	4	40	0.66	0	0.69	0
244.787	4	44	0.44	0	0.589	0
249.834	4	52	0.41	0	0.673	0
264.868	4	68	0.64	0	2.318	0
272.913	4	24	0.96	1	1.982	1
282.947	4	50	0.57	0	0.679	0
298.992	4	43	0.69	0	1.05	0
309.014	4	75	0.24	0	0.775	0
