onset	duration	amount	Probability	choseAccept	RT	choseRight
18.254	4	82	0.25	1	1.659	0
28.287	4	58	0.83	0	1.681	1
38.337	4	46	0.33	0	2.422	1
49.37	4	52	0.41	1	2.341	0
57.403	4	61	0.5	1	1.125	0
67.436	4	60	0.51	1	1.475	0
76.469	4	85	0.59	1	1.449	0
83.502	4	35	0.73	1	2.051	0
92.551	4	22	0.96	0	1.977	1
99.584	4	49	0.51	1	1.42	0
110.617	4	57	0.51	1	1.269	0
120.651	4	58	0.45	1	2.182	0
132.683	4	24	0.91	0	1.66	1
143.716	4	56	0.68	1	1.044	0
153.749	4	79	0.33	1	1.39	0
161.782	4	31	0.79	1	1.888	0
173.815	4	70	0.61	1	2.062	0
194.864	4	50	0.57	1	1.238	0
208.897	4	75	0.48	1	2.029	0
216.93	4	56	0.44	1	1.653	0
223.963	4	72	0.4	1	1.334	0
235.012	4	41	0.63	1	1.517	0
244.062	4	33	0.8	1	2.166	0
255.095	4	53	0.48	1	1.538	0
263.128	4	71	0.19	0	1.725	1
275.161	4	83	0.3	1	2.34	0
284.193	4	50	0.48	1	2.789	0
289.243	4	58	0.62	1	1.452	0
295.293	4	66	0.25	0	2.095	1
309.326	4	82	0.23	1	1.553	0
