onset	duration	amount	Probability	choseAccept	RT	choseRight
17.137	4	76	0.44	1	2.055	1
27.17	4	50	0.39	0	1.686	0
37.204	4	83	0.54	1	1.108	1
48.236	4	33	0.62	1	1.476	1
56.269	4	58	0.62	1	1.667	1
66.303	4	71	0.19	0	1.888	0
75.336	4	35	0.7	1	0.959	1
82.369	4	64	0.34	1	1.534	1
91.418	4	83	0.28	0	1.741	0
98.452	4	65	0.55	1	0.995	1
109.485	4	22	0.89	1	0.826	1
119.518	4	63	0.27	0	1.64	0
131.551	4	85	0.59	1	1.063	1
142.584	4	46	0.48	1	1.534	1
152.633	4	43	0.69	1	1.509	1
160.667	4	82	0.47	1	1.403	1
172.7	4	82	0.29	1	1.85	1
193.749	4	82	0.25	1	1.416	1
207.782	4	62	0.18	0	0.959	0
215.815	4	39	0.3	0	1.51	0
222.848	4	61	0.67	1	0.869	1
233.882	4	28	0.89	0	2.027	0
242.914	4	40	0.71	1	1.394	1
253.947	4	54	0.52	1	1.217	1
261.997	4	73	0.74	1	0.855	1
274.03	4	42	0.58	1	1.558	1
283.063	4	77	0.39	1	0.893	1
288.113	4	32	0.57	1	1.611	1
294.146	4	79	0.49	1	0.978	1
308.179	4	81	0.1	0	1.048	0
