onset	duration	amount	Probability	choseAccept	RT	choseRight
15.168	4	22	0.96	1	1.592	1
20.218	4	49	0.56	1	1.142	1
35.25	4	24	0.96	1	1.398	1
51.283	4	23	0.96	1	1.364	1
61.316	4	75	0.24	0	1.755	0
70.349	4	46	0.21	0	1.874	0
78.383	4	40	0.39	1	1.464	1
86.416	4	30	0.7	1	0.943	1
99.449	4	82	0.31	1	1.277	1
116.498	4	60	0.51	1	0.844	1
126.531	4	58	0.46	1	0.747	1
134.564	4	28	0.63	1	1.09	1
142.597	4	72	0.4	1	1.113	1
154.63	4	79	0.33	1	1.104	1
163.663	4	66	0.25	1	1.318	1
172.713	4	78	0.42	1	1.14	1
181.746	4	72	0.34	1	1.091	1
191.779	4	25	0.89	0	1.698	0
201.829	4	55	0.44	1	1	1
212.879	4	70	0.61	1	0.95	1
222.928	4	29	0.83	0	1.844	0
229.962	4	21	0.96	0	1.386	0
239.995	4	76	0.26	0	1.601	0
245.061	4	82	0.09	0	2.191	0
250.111	4	39	0.49	1	1.821	1
265.144	4	35	0.78	1	1.556	1
273.177	4	74	0.39	1	1.291	1
283.21	4	22	0.98	0	1.394	0
299.243	4	52	0.41	1	1.328	1
309.276	4	62	0.3	1	1.311	1
