onset	duration	amount	Delay	choseAccept	RT	choseRight
18.2	4	77	142	0	1.031	0
24.25	4	80	39	1	1.529	1
40.282	4	50	129	0	1.008	0
47.315	4	67	103	0	0.612	0
59.365	4	83	105	0	0.638	0
73.397	4	75	60	1	1.464	1
81.447	4	65	156	0	0.652	0
88.497	4	67	23	1	1.711	1
96.53	4	78	129	0	1.049	0
109.579	4	29	58	0	1.635	0
119.629	4	25	108	0	0.958	0
139.678	4	56	172	0	1.691	0
149.711	4	43	19	1	2.157	1
158.744	4	64	89	0	1.373	0
171.793	4	40	159	0	0.835	0
186.859	4	71	76	0	1.995	0
197.909	4	27	91	0	1.771	0
206.958	4	58	72	0	2.694	0
214.991	4	70	108	0	1.054	0
221.025	4	60	124	0	0.829	0
233.074	4	28	123	0	0.882	0
240.124	4	63	37	1	1.575	1
247.157	4	54	22	1	1.576	1
257.189	4	80	145	0	1.152	0
265.239	4	69	172	0	0.696	0
274.289	4	50	41	1	2.226	1
282.322	4	52	139	0	0.838	0
287.372	4	45	107	0	0.673	0
298.404	4	23	42	0	2.014	0
309.454	4	29	75	0	0.978	0
