onset	duration	amount	Delay	choseAccept	RT	choseRight
18.54	4	67	41	1	2.52	0
23.606	4	72	95	1	1.746	0
33.656	4	24	125	0	1.089	1
42.689	4	35	171	0	1.058	1
49.722	4	33	78	0	2.323	1
67.754	4	23	176	0	0.939	1
78.804	4	48	128	0	0.633	1
88.853	4	66	145	0	0.858	1
103.886	4	62	180	0	1.738	1
112.919	4	39	95	0	0.975	1
125.968	4	42	145	0	0.67	1
136.018	4	23	134	0	1.141	1
153.05	4	30	36	1	2.392	0
158.1	4	24	89	0	2.488	1
172.15	4	24	87	0	1.383	1
180.199	4	74	121	0	0.656	1
186.249	4	43	120	0	0.642	1
195.299	4	33	103	0	0.579	1
204.348	4	65	137	0	0.599	1
212.398	4	55	107	0	0.596	1
220.448	4	73	44	1	1.534	0
229.497	4	71	176	0	0.715	1
238.547	4	85	129	0	0.776	1
245.58	4	45	72	0	1.537	1
251.613	4	77	161	0	1.123	1
263.662	4	32	57	0	2.364	1
273.712	4	55	163	0	1.496	1
285.761	4	58	73	1	3.036	0
298.811	4	30	23	1	2.179	0
308.86	4	76	161	0	0.789	1
