onset	duration	amount	Probability	choseAccept	RT	choseRight
15.362	4	76	0.43	0	2.097	1
24.411	4	35	0.73	1	1.499	0
32.444	4	45	0.37	0	0.967	1
42.494	4	56	0.49	0	1.075	1
56.543	4	35	0.7	1	1.822	0
64.576	4	21	0.97	1	1.617	0
74.642	4	66	0.25	0	1.432	1
80.692	4	40	0.39	0	1.142	1
86.725	4	64	0.34	0	1.271	1
100.757	4	41	0.63	1	1.919	0
109.79	4	47	0.72	1	1.479	0
121.839	4	62	0.3	0	1.043	1
131.872	4	56	0.68	1	1.749	0
139.922	4	82	0.29	0	1.339	1
146.955	4	35	0.78	1	1.474	0
153.987	4	83	0.3	0	0.941	1
163.02	4	49	0.56	1	1.38	0
170.053	4	52	0.41	0	1.567	1
182.103	4	73	0.74	1	1.477	0
193.135	4	25	0.89	1	1.891	0
205.185	4	25	0.91	1	1.417	0
210.251	4	58	0.83	1	1.626	0
219.284	4	78	0.42	1	2.033	0
232.333	4	42	0.58	1	1.707	0
247.366	4	77	0.39	0	2.336	1
266.415	4	83	0.54	1	2.215	0
275.464	4	58	0.42	0	1.512	1
286.513	4	57	0.58	1	1.282	0
297.563	4	63	0.57	1	1.511	0
308.595	4	21	0.93	1	1.299	0
