onset	duration	amount	Delay	choseAccept	RT	choseRight
16.316	4	29	58	0	1.685	0
23.366	4	27	142	0	1.232	0
34.432	4	58	73	1	1.101	1
42.482	4	40	159	0	1.282	0
51.531	4	27	91	0	0.946	0
58.581	4	55	163	1	0.92	1
70.647	4	35	171	0	1.08	0
78.696	4	36	114	0	1.059	0
97.745	4	66	71	1	1.053	1
102.812	4	33	78	0	0.731	0
111.861	4	25	141	0	0.8	0
122.927	4	85	129	1	1.143	1
133.96	4	45	107	0	1.683	0
143.01	4	79	92	1	1.106	1
150.043	4	63	37	1	1.868	1
159.109	4	32	57	0	0.879	0
166.159	4	58	55	1	0.942	1
179.191	4	41	27	1	1.814	1
196.224	4	24	89	0	1.251	0
204.273	4	24	38	0	1.041	0
210.306	4	56	172	0	1.21	0
233.355	4	44	143	0	0.973	0
241.388	4	54	22	1	1.022	1
249.421	4	71	88	1	1.184	1
258.47	4	73	44	1	0.928	1
276.503	4	77	161	1	1.896	1
281.552	4	33	163	0	0.7	0
289.602	4	60	124	1	0.901	1
298.652	4	67	74	1	1.391	1
309.684	4	64	89	1	1.354	1
