onset	duration	amount	Delay	choseAccept	RT	choseRight
15.117	4	58	53	1	1.227	1
20.167	4	72	95	1	1.169	1
35.233	4	34	176	0	1.081	0
51.282	4	28	123	0	0.999	0
61.332	4	43	19	1	1.822	1
70.381	4	41	174	0	1.249	0
78.448	4	34	43	1	1.473	1
86.497	4	65	159	0	1.559	0
99.547	4	82	74	1	1.125	1
116.596	4	52	139	0	1.473	0
126.629	4	39	104	1	1.299	1
134.678	4	24	38	0	1.345	0
142.728	4	61	141	0	1.683	0
154.794	4	31	74	1	1.763	1
163.827	4	54	126	0	1.036	0
172.877	4	24	125	0	0.961	0
181.926	4	67	23	1	1.783	1
191.976	4	45	26	1	1.51	1
202.009	4	29	58	0	1.176	0
213.058	4	50	129	0	1.327	0
223.108	4	41	27	1	1.809	1
230.141	4	33	163	0	1.585	0
240.207	4	70	108	1	1.449	1
245.274	4	42	145	0	1.406	0
250.324	4	25	74	0	1.003	0
265.389	4	85	129	1	1.254	1
273.456	4	58	73	1	1.682	1
283.505	4	24	89	0	1.493	0
299.555	4	75	41	1	0.926	1
309.587	4	49	172	0	1.867	0
