onset	duration	amount	Probability	choseAccept	RT	choseRight
15.279	4	79	0.33	0	0.756	1
23.312	4	40	0.66	0	1.301	1
38.361	4	71	0.36	0	1.319	1
44.411	4	46	0.21	0	0.586	1
54.445	4	70	0.39	0	0.556	1
63.477	4	46	0.77	1	1.047	0
73.51	4	39	0.49	0	1.028	1
78.576	4	33	0.91	1	1.184	0
83.642	4	82	0.47	0	0.555	1
88.692	4	70	0.61	0	0.641	1
103.742	4	72	0.34	0	0.59	1
110.775	4	42	0.58	0	0.843	1
120.824	4	83	0.54	0	0.631	1
127.874	4	82	0.48	0	0.636	1
135.908	4	77	0.39	0	0.56	1
141.957	4	61	0.67	0	1.084	1
152.006	4	60	0.51	0	0.606	1
164.039	4	57	0.58	0	0.858	1
172.072	4	83	0.32	0	0.576	1
194.121	4	45	0.37	0	0.572	1
202.154	4	58	0.45	0	0.556	1
212.187	4	28	0.89	1	1.749	0
219.236	4	72	0.5	0	1.695	1
236.302	4	35	0.7	1	1.769	0
246.352	4	40	0.71	1	1.14	0
259.401	4	56	0.49	0	1.034	1
270.451	4	46	0.33	0	0.59	1
281.484	4	24	0.96	1	1.602	0
294.533	4	58	0.42	0	0.642	1
309.582	4	75	0.48	0	0.725	1
