onset	duration	amount	Delay	choseAccept	RT	choseRight
20.269	4	44	143	1	0.93	1
30.302	4	40	159	1	1.025	1
39.335	4	45	26	1	1.064	1
50.368	4	45	107	1	0.839	1
64.401	4	54	22	1	1.037	1
79.451	4	49	140	1	2.323	1
85.484	4	50	41	1	1.034	1
102.534	4	32	57	1	1.552	1
110.583	4	78	129	1	1.543	1
121.616	4	85	129	1	0.694	1
126.666	4	71	76	n/a	n/a	n/a
131.733	4	23	110	n/a	n/a	n/a
144.782	4	71	176	1	0.599	1
161.815	4	67	74	1	1.422	1
169.848	4	28	59	n/a	n/a	n/a
177.898	4	25	74	1	0.835	1
190.948	4	25	176	n/a	n/a	n/a
200.997	4	43	19	1	1.247	1
207.031	4	27	130	0	1.557	0
218.064	4	33	78	1	1.148	1
226.097	4	24	89	0	0.875	0
235.13	4	43	38	1	0.866	1
241.163	4	83	105	n/a	n/a	n/a
251.213	4	36	114	1	0.87	1
260.262	4	50	129	1	0.757	1
267.296	4	78	108	1	0.643	1
278.329	4	74	52	1	0.69	1
288.362	4	54	23	n/a	n/a	n/a
298.411	4	39	104	1	0.56	1
309.444	4	81	58	1	0.582	1
