onset	duration	amount	Probability	choseAccept	RT	choseRight
15.04	4	46	0.48	1	2.414	0
21.09	4	57	0.51	1	1.773	0
37.123	4	40	0.66	1	2.067	0
44.173	4	31	0.61	0	2.576	1
56.222	4	61	0.5	1	1.787	0
70.255	4	52	0.41	0	2.598	1
78.305	4	58	0.83	1	1.681	0
85.338	4	77	0.38	1	3.072	0
93.371	4	79	0.45	1	1.776	0
106.404	4	58	0.42	1	3.397	0
116.454	4	32	0.57	0	2.952	1
136.503	4	46	0.77	1	2.582	0
146.536	4	35	0.7	0	2.867	1
155.586	4	68	0.64	1	2.125	0
168.619	4	76	0.43	1	3.851	0
183.668	4	70	0.61	1	1.809	0
194.718	4	56	0.68	1	2.33	0
203.751	4	53	0.48	1	1.953	0
211.784	4	56	0.49	1	1.852	0
217.818	4	55	0.44	0	3.325	1
229.85	4	83	0.28	0	3.129	1
236.9	4	60	0.51	1	2.665	0
243.95	4	82	0.09	0	2.027	1
253.999	4	79	0.33	1	3.37	0
262.032	4	45	0.37	0	2	1
271.082	4	39	0.3	0	1.629	1
279.132	4	22	0.89	0	1.789	1
284.182	4	46	0.21	0	1.898	1
295.231	4	49	0.43	0	2.237	1
306.264	4	40	0.79	1	1.928	0
