onset	duration	amount	Delay	choseAccept	RT	choseRight
15.143	4	24	38	0	2.369	1
24.193	4	58	36	1	2.057	0
32.226	4	55	107	n/a	n/a	n/a
42.276	4	32	111	0	1.66	1
56.308	4	50	59	1	2.242	0
64.342	4	32	57	1	3.831	0
74.375	4	27	91	0	1.794	1
80.408	4	30	36	1	3.443	0
86.441	4	42	145	0	1.551	1
100.49	4	41	27	1	2.277	0
109.524	4	45	72	1	3.417	0
121.573	4	49	140	0	3.008	1
131.606	4	79	92	1	3.582	0
139.639	4	60	124	0	2.29	1
146.672	4	41	174	0	2.796	1
153.739	4	33	103	0	1.482	1
162.788	4	28	163	0	1.969	1
169.838	4	69	172	1	3.774	0
181.871	4	77	24	1	1.766	0
192.904	4	85	129	1	3.104	0
204.937	4	71	76	1	3.716	0
210.004	4	80	145	1	3.149	0
219.053	4	36	114	0	3.288	1
232.086	4	76	161	1	3.64	0
247.136	4	56	93	1	2.769	0
266.202	4	67	23	1	3.086	0
275.252	4	25	108	0	1.74	1
286.285	4	58	53	1	1.683	0
297.334	4	34	43	1	3.172	0
308.367	4	27	130	0	3.331	1
