onset	duration	amount	Probability	choseAccept	RT	choseRight
16.035	4	84	0.25	1	2.909	1
26.069	4	21	0.96	0	1.558	0
36.102	4	83	0.32	1	1.563	1
47.135	4	42	0.6	1	2.334	1
55.184	4	83	0.54	1	1.808	1
65.217	4	21	0.97	0	1.751	0
74.284	4	53	0.54	1	2.625	1
81.333	4	22	0.98	0	1.706	0
90.366	4	28	0.89	0	2.987	0
97.4	4	65	0.55	1	2.446	1
108.433	4	56	0.44	1	3.648	1
118.482	4	71	0.19	0	1.629	0
130.532	4	64	0.34	1	2.027	1
141.565	4	54	0.52	1	2.429	1
151.598	4	72	0.5	1	3.73	1
159.631	4	31	0.79	n/a	n/a	n/a
171.681	4	35	0.73	0	2.004	0
192.73	4	82	0.23	0	2.95	0
206.779	4	61	0.67	1	1.453	1
214.813	4	41	0.6	1	2.925	1
221.846	4	23	0.96	0	1.407	0
232.879	4	74	0.39	1	1.927	1
241.928	4	57	0.3	n/a	n/a	n/a
252.995	4	82	0.47	1	1.719	1
261.044	4	23	0.83	0	1.872	0
273.077	4	28	0.63	0	2.692	0
282.11	4	41	0.63	1	3.374	1
287.16	4	63	0.27	0	2.294	0
293.193	4	47	0.72	1	2.271	1
307.226	4	58	0.46	1	2.979	1
