onset	duration	amount	Probability	choseAccept	RT	choseRight
15.898	4	85	0.59	1	1.189	0
22.948	4	24	0.91	1	1.072	0
33.997	4	56	0.68	1	0.714	0
42.047	4	46	0.33	0	1.12	1
51.08	4	58	0.62	1	0.659	0
58.113	4	23	0.96	1	1.005	0
70.146	4	65	0.55	1	0.757	0
78.179	4	47	0.72	1	0.678	0
97.228	4	76	0.44	1	0.914	0
102.278	4	58	0.42	1	0.78	0
111.327	4	49	0.51	1	0.677	0
122.36	4	57	0.51	1	0.705	0
133.393	4	72	0.34	0	1.254	1
142.426	4	74	0.39	0	1.176	1
149.459	4	49	0.43	1	0.897	0
158.509	4	72	0.33	0	0.676	1
165.542	4	83	0.32	0	0.794	1
178.574	4	42	0.58	1	1.226	0
195.607	4	46	0.21	0	0.658	1
203.64	4	78	0.42	1	0.819	0
209.673	4	72	0.4	1	0.723	0
232.722	4	79	0.33	0	1.054	1
240.755	4	82	0.23	0	0.845	1
248.805	4	72	0.5	1	0.904	0
257.838	4	45	0.37	0	0.982	1
275.887	4	39	0.3	0	0.725	1
280.937	4	52	0.47	1	0.748	0
288.97	4	56	0.44	1	0.792	0
298.003	4	57	0.58	1	0.707	0
309.035	4	73	0.74	1	0.66	0
