onset	duration	amount	Probability	choseAccept	RT	choseRight
14.593	4	81	0.1	0	1.08	0
19.659	4	28	0.89	1	1.29	1
34.708	4	39	0.49	1	1.131	1
50.741	4	63	0.27	0	1.044	0
60.791	4	70	0.61	1	0.798	1
69.824	4	41	0.63	1	0.846	1
77.857	4	82	0.29	0	0.853	0
85.89	4	62	0.3	0	0.783	0
98.939	4	61	0.5	1	0.871	1
115.988	4	66	0.25	0	0.712	0
126.038	4	71	0.19	0	0.705	0
134.071	4	70	0.39	0	1.056	0
142.104	4	82	0.48	1	0.781	1
154.153	4	25	0.89	1	0.864	1
163.203	4	30	0.7	1	0.735	1
172.236	4	31	0.61	1	0.755	1
181.269	4	46	0.77	1	0.864	1
191.302	4	76	0.26	0	0.698	0
201.351	4	50	0.57	1	1.213	1
212.384	4	40	0.71	1	0.755	1
222.417	4	35	0.78	1	0.851	1
229.467	4	50	0.39	1	1.128	1
239.516	4	31	0.79	1	0.721	1
244.566	4	82	0.09	0	0.628	0
249.616	4	82	0.25	0	0.823	0
264.665	4	49	0.56	1	0.906	1
272.698	4	62	0.18	0	0.92	0
282.731	4	49	0.71	1	0.7	1
298.78	4	68	0.64	1	0.934	1
308.83	4	43	0.69	1	0.69	1
