onset	duration	amount	Delay	choseAccept	RT	choseRight
19.085	4	74	52	1	1.113	1
24.135	4	73	44	1	0.889	1
34.168	4	29	75	0	2.39	0
43.201	4	25	70	0	1.391	0
50.234	4	28	132	0	1.11	0
68.267	4	29	58	1	1.442	1
79.3	4	24	125	0	1.029	0
89.349	4	25	141	0	1.437	0
104.399	4	81	58	1	1.249	1
113.432	4	23	77	1	1.585	1
126.481	4	28	59	1	1.391	1
136.514	4	34	176	0	1.328	0
153.547	4	65	137	1	1.259	1
158.596	4	35	171	0	1.652	0
172.646	4	66	58	1	1.168	1
180.696	4	67	74	1	1.005	1
186.729	4	71	88	1	1.016	1
195.778	4	67	41	1	1.265	1
204.811	4	50	41	1	1.17	1
212.861	4	39	161	1	1.652	1
220.911	4	24	89	0	1.655	0
229.944	4	22	27	1	0.965	1
238.977	4	49	172	1	1.206	1
246.01	4	75	41	1	1.149	1
252.043	4	40	159	1	1.319	1
264.092	4	54	22	1	0.969	1
274.142	4	25	74	0	2.023	0
286.175	4	30	23	1	1.002	1
299.224	4	32	74	1	1.001	1
309.274	4	58	55	1	0.812	1
