onset	duration	amount	Delay	choseAccept	RT	choseRight
16.15	4	72	95	1	1.557	1
23.183	4	43	120	1	1.562	1
34.216	4	71	176	1	0.953	1
42.266	4	78	108	1	0.964	1
51.299	4	55	163	1	1.257	1
58.332	4	65	156	1	1.327	1
70.381	4	80	39	1	0.879	1
78.414	4	48	128	1	1.08	1
97.447	4	75	60	1	0.923	1
102.497	4	77	142	1	0.896	1
111.53	4	39	95	1	0.748	1
122.563	4	50	129	1	0.92	1
133.612	4	67	103	1	0.828	1
142.645	4	44	143	1	0.923	1
149.678	4	70	108	1	1.517	1
158.728	4	54	23	1	1.257	1
165.761	4	33	163	1	1.18	1
178.794	4	41	55	1	0.941	1
195.826	4	45	157	1	1.13	1
203.859	4	63	37	1	0.842	1
209.892	4	28	123	0	1.901	0
232.958	4	31	74	1	1.254	1
240.992	4	58	73	1	1.024	1
249.024	4	23	110	0	1.426	0
258.057	4	57	89	1	0.889	1
276.106	4	27	142	0	1.08	0
281.173	4	43	19	1	1.242	1
289.206	4	54	126	1	1.155	1
298.239	4	65	159	1	0.908	1
309.272	4	83	105	1	0.951	1
