onset	duration	amount	Probability	choseAccept	RT	choseRight
14.911	4	50	0.57	1	1.192	0
19.961	4	57	0.3	0	1.055	1
34.993	4	21	0.97	1	1.239	0
51.043	4	50	0.48	0	1.437	1
61.075	4	83	0.32	0	1.369	1
70.108	4	83	0.3	0	1.018	1
78.158	4	52	0.41	0	1.257	1
86.191	4	22	0.98	1	1.222	0
99.223	4	82	0.29	0	1.638	1
116.272	4	58	0.62	1	1.452	0
126.305	4	71	0.36	0	0.963	1
134.355	4	45	0.37	0	0.855	1
142.387	4	71	0.19	0	0.954	1
154.437	4	33	0.8	1	1.251	0
163.486	4	49	0.71	1	1.141	0
172.519	4	78	0.26	0	0.739	1
181.569	4	63	0.27	0	1.015	1
191.618	4	57	0.58	1	1	0
201.667	4	50	0.39	0	0.676	1
212.7	4	56	0.44	0	1.241	1
222.75	4	72	0.33	0	0.73	1
229.799	4	83	0.54	1	0.914	0
239.832	4	46	0.33	0	0.662	1
244.898	4	30	0.7	1	0.879	0
249.948	4	76	0.26	0	0.873	1
264.997	4	61	0.5	1	0.942	0
273.03	4	46	0.21	0	0.84	1
283.08	4	22	0.89	1	1.066	0
299.129	4	77	0.43	0	1.731	1
309.178	4	44	0.44	0	1.271	1
