onset	duration	amount	Delay	choseAccept	RT	choseRight
17.331	4	57	89	1	2.26	1
23.364	4	82	74	1	1.68	1
39.413	4	58	55	0	1.983	0
46.479	4	32	111	0	1.075	0
58.512	4	43	120	0	1.132	0
72.578	4	72	95	1	1.47	1
80.627	4	75	41	1	1.149	1
87.66	4	27	91	0	1.341	0
95.693	4	32	57	0	1.33	0
108.759	4	49	140	0	1.198	0
118.809	4	36	114	0	1.478	0
138.874	4	45	157	0	1.149	0
148.924	4	27	142	0	1.227	0
157.956	4	34	176	0	1.043	0
171.006	4	29	58	1	1.911	1
186.055	4	41	55	1	1.729	1
197.104	4	77	161	0	1.824	0
206.137	4	66	58	1	1.156	1
214.17	4	33	103	0	0.968	0
220.22	4	54	22	1	1.026	1
232.252	4	41	174	0	0.991	0
239.285	4	49	172	0	1.058	0
246.318	4	58	36	1	1.339	1
256.368	4	80	145	1	1.764	1
264.4	4	27	130	0	1.018	0
273.45	4	50	41	1	1.121	1
281.483	4	74	52	1	1.15	1
286.549	4	28	163	0	0.927	0
297.582	4	23	176	0	0.941	0
308.615	4	52	139	0	1.255	0
