onset	duration	amount	Delay	choseAccept	RT	choseRight
20.217	4	23	110	0	1.233	1
30.283	4	24	87	0	1.356	1
39.316	4	55	107	1	1.133	0
50.382	4	29	75	0	1.543	1
64.431	4	78	129	1	1.287	0
79.481	4	41	27	1	1.762	0
85.513	4	76	161	0	1.462	1
102.563	4	67	41	1	1.459	0
110.595	4	24	89	0	1.026	1
121.628	4	32	74	0	0.986	1
126.694	4	80	39	1	1.121	0
131.744	4	54	126	0	0.965	1
144.793	4	23	42	0	1.526	1
161.826	4	31	76	0	1.001	1
169.875	4	23	134	0	1.054	1
177.925	4	75	60	1	1.571	0
190.974	4	73	44	1	1.358	0
201.007	4	45	72	1	1.211	0
207.04	4	60	124	0	0.98	1
218.106	4	25	70	0	1.39	1
226.156	4	67	23	1	1.353	0
235.205	4	23	61	0	1.229	1
241.255	4	79	92	1	1.402	0
251.304	4	29	44	0	1.483	1
260.37	4	44	143	0	0.968	1
267.42	4	74	121	0	1.119	1
278.486	4	71	88	0	1.227	1
288.519	4	64	89	0	1.14	1
298.552	4	24	38	0	1.14	1
309.584	4	69	172	0	1.133	1
