onset	duration	amount	Delay	choseAccept	RT	choseRight
18.08	4	55	107	1	1.659	1
23.13	4	34	176	0	1.246	0
33.197	4	63	37	1	1.609	1
42.23	4	58	36	1	2.02	1
49.279	4	65	159	1	2.06	1
67.329	4	71	88	1	1.432	1
78.395	4	39	95	0	2.951	0
88.445	4	81	58	1	1.364	1
103.478	4	66	58	1	2.61	1
112.511	4	75	60	1	1.159	1
125.544	4	55	163	0	2.428	0
135.593	4	56	93	1	2.212	1
152.643	4	45	107	0	1.317	0
157.709	4	43	38	1	1.283	1
171.759	4	33	103	0	1.756	0
179.792	4	58	72	1	3.397	1
185.825	4	83	105	1	1.674	1
194.858	4	50	129	0	2.803	0
203.908	4	23	42	0	2.086	0
211.974	4	62	180	1	3.786	1
220.024	4	85	129	1	2.969	1
229.074	4	32	74	0	1.323	0
238.107	4	24	89	0	2.859	0
245.14	4	74	52	1	2.181	1
251.173	4	58	55	1	2.542	1
263.223	4	77	142	1	2.619	1
273.289	4	33	78	0	2.573	0
285.322	4	80	145	1	1.951	1
298.372	4	58	53	1	2.354	1
308.405	4	45	72	1	2.919	1
