onset	duration	amount	Probability	choseAccept	RT	choseRight
18.387	4	22	0.96	1	1.891	0
23.437	4	57	0.3	0	1.072	1
33.47	4	82	0.25	0	1.08	1
42.52	4	60	0.51	1	1.716	0
49.57	4	33	0.8	1	1.371	0
67.619	4	63	0.27	0	2.407	1
78.652	4	52	0.47	0	1.379	1
88.702	4	33	0.91	1	0.898	0
103.751	4	24	0.91	1	1.209	0
112.801	4	62	0.18	0	1.206	1
125.834	4	23	0.83	1	0.735	0
135.9	4	70	0.34	0	0.828	1
152.933	4	40	0.66	1	2.029	0
157.983	4	56	0.49	0	1.395	1
172.032	4	21	0.93	0	1.968	1
180.066	4	58	0.62	1	1.322	0
186.099	4	35	0.73	1	1.265	0
195.165	4	72	0.5	1	1.323	0
204.198	4	22	0.98	1	1.13	0
212.231	4	68	0.64	1	1.098	0
220.264	4	50	0.48	0	1.765	1
229.314	4	21	0.96	1	1.847	0
238.364	4	81	0.1	0	1.312	1
245.413	4	82	0.47	1	1.175	0
251.447	4	44	0.44	0	1.082	1
263.496	4	46	0.21	0	1.443	1
273.529	4	30	0.7	1	1.501	0
285.579	4	53	0.54	1	1.636	0
298.612	4	41	0.63	1	1.617	0
308.678	4	64	0.33	0	0.952	1
