onset	duration	amount	Delay	choseAccept	RT	choseRight
14.252	4	33	103	0	2.528	0
19.301	4	34	43	1	2.576	1
34.335	4	41	129	0	1.815	0
50.384	4	58	36	1	1.564	1
60.418	4	77	24	1	1.402	1
69.467	4	55	107	1	2.399	1
77.501	4	82	74	1	1.807	1
85.534	4	24	87	0	1.563	0
98.584	4	25	74	0	1.097	0
115.633	4	45	157	0	2.14	0
125.666	4	23	176	0	0.825	0
133.7	4	36	140	0	1.342	0
141.733	4	23	61	0	1.512	0
153.766	4	28	163	0	1.123	0
162.799	4	71	88	1	1.64	1
171.832	4	76	161	0	1.889	0
180.866	4	27	142	0	0.99	0
190.899	4	45	26	1	2.01	1
200.932	4	29	58	0	2.193	0
211.965	4	27	130	0	0.879	0
221.998	4	40	159	0	1.807	0
229.032	4	45	72	0	2.237	0
239.081	4	25	176	0	0.922	0
244.131	4	32	111	0	1.072	0
249.181	4	30	36	1	2.892	1
264.214	4	66	145	0	1.737	0
272.264	4	52	139	0	1.896	0
282.314	4	24	125	0	0.948	0
298.364	4	23	110	0	0.97	0
308.414	4	22	21	0	1.641	0
