onset	duration	amount	Delay	choseAccept	RT	choseRight
19.013	4	74	52	1	1.487	1
24.08	4	73	44	1	1.164	1
34.112	4	29	75	0	2.098	0
43.162	4	25	70	0	1.739	0
50.195	4	28	132	0	1.632	0
68.244	4	29	58	1	1.46	1
79.277	4	24	125	0	1.169	0
89.327	4	25	141	0	1.287	0
104.376	4	81	58	1	1.632	1
113.409	4	23	77	0	1.356	0
126.442	4	28	59	1	1.582	1
136.475	4	34	176	0	1.25	0
153.524	4	65	137	0	1.822	0
158.574	4	35	171	0	1.638	0
172.624	4	66	58	1	1.691	1
180.657	4	67	74	1	1.304	1
186.706	4	71	88	1	1.158	1
195.739	4	67	41	1	1.083	1
204.772	4	50	41	1	1.063	1
212.805	4	39	161	0	1.22	0
220.855	4	24	89	0	1.744	0
229.888	4	22	27	1	1.414	1
238.921	4	49	172	0	1.356	0
245.954	4	75	41	1	1.803	1
252.004	4	40	159	0	1.59	0
264.036	4	54	22	1	0.992	1
274.069	4	25	74	0	1.915	0
286.119	4	30	23	1	1.332	1
299.152	4	32	74	1	1.176	1
309.185	4	58	55	1	1.065	1
