onset	duration	amount	Delay	choseAccept	RT	choseRight
16.303	4	77	142	0	0.865	0
23.353	4	27	142	0	0.607	0
34.386	4	78	108	0	0.629	0
42.436	4	55	163	0	0.555	0
51.469	4	33	163	0	0.674	0
58.502	4	85	129	0	0.809	0
70.535	4	23	176	0	0.776	0
78.568	4	36	114	0	0.871	0
97.618	4	28	163	0	0.684	0
102.684	4	71	88	0	0.858	0
111.717	4	23	110	0	0.649	0
122.767	4	81	58	1	1.047	1
133.8	4	29	75	0	1.246	0
142.85	4	74	121	0	0.588	0
149.883	4	83	105	0	0.882	0
158.933	4	45	157	0	0.728	0
165.966	4	65	156	0	0.911	0
178.999	4	43	19	1	0.926	1
196.048	4	41	129	0	0.701	0
204.098	4	23	42	0	0.915	0
210.148	4	50	129	0	1.137	0
233.197	4	66	71	1	1.023	1
241.23	4	25	74	0	0.838	0
249.264	4	27	130	0	0.708	0
258.296	4	57	89	1	0.948	1
276.329	4	80	39	1	1.01	1
281.379	4	24	89	0	0.968	0
289.429	4	67	103	0	0.934	0
298.479	4	24	87	0	0.98	0
309.528	4	41	27	1	0.891	1
