onset	duration	amount	Delay	choseAccept	RT	choseRight
15.175	4	44	143	0	0.777	1
23.208	4	72	95	0	0.815	1
38.258	4	28	123	0	0.661	1
44.291	4	65	159	0	0.588	1
54.325	4	23	77	0	1.034	1
63.374	4	66	145	0	0.593	1
73.407	4	50	59	1	1.192	0
78.457	4	58	72	1	1.03	0
83.506	4	55	107	0	0.629	1
88.556	4	67	41	1	0.914	0
103.589	4	45	107	0	0.657	1
110.622	4	71	76	0	1.152	1
120.672	4	56	172	0	0.662	1
127.705	4	52	139	0	0.685	1
135.755	4	58	55	1	0.915	0
141.788	4	29	44	1	0.938	0
151.822	4	71	176	0	0.559	1
163.854	4	28	59	1	1.047	0
171.887	4	63	37	1	1.094	0
193.92	4	45	26	1	1.053	0
201.97	4	39	95	1	0.819	0
212.019	4	23	61	0	0.993	1
219.053	4	35	171	0	0.719	1
236.119	4	34	176	0	0.629	1
246.169	4	29	58	0	0.835	1
259.218	4	54	22	0	1.122	1
270.251	4	43	38	1	1.321	0
281.285	4	75	60	1	1.326	0
294.317	4	22	21	0	0.95	1
309.367	4	24	38	0	1.18	1
