onset	duration	amount	Delay	choseAccept	RT	choseRight
15.187	4	48	128	0	0.837	0
20.254	4	65	137	0	1.05	0
35.303	4	67	74	1	1.337	1
51.353	4	77	161	0	0.751	0
61.403	4	41	174	0	0.772	0
70.436	4	42	145	0	0.779	0
78.485	4	54	23	1	0.73	1
86.519	4	54	126	0	0.752	0
99.568	4	66	58	1	1.071	1
116.602	4	69	172	0	0.772	0
126.634	4	60	124	0	0.764	0
134.684	4	32	57	1	0.93	1
142.717	4	80	145	0	0.617	0
154.767	4	30	36	1	1.375	1
163.8	4	64	89	0	1.126	0
172.833	4	33	103	0	0.701	0
181.883	4	25	141	0	0.754	0
191.932	4	28	132	0	0.745	0
201.982	4	43	120	0	0.623	0
213.015	4	45	72	0	1.126	0
223.048	4	33	78	0	0.797	0
230.098	4	78	129	0	0.963	0
240.148	4	27	91	0	1.248	0
245.214	4	73	44	1	1.094	1
250.264	4	58	73	1	1.332	1
265.297	4	24	139	0	0.755	0
273.33	4	76	161	0	1.074	0
283.363	4	31	76	0	0.921	0
299.413	4	25	176	0	0.854	0
309.462	4	79	92	0	0.781	0
