onset	duration	amount	Probability	choseAccept	RT	choseRight
20.265	4	47	0.72	1	1.222	1
30.298	4	40	0.71	1	0.925	1
39.331	4	84	0.25	0	0.7	0
50.381	4	70	0.61	1	1.626	1
64.414	4	31	0.79	1	1.361	1
79.447	4	70	0.39	0	0.935	0
85.497	4	77	0.39	0	0.613	0
102.563	4	33	0.91	1	0.947	1
110.596	4	73	0.74	1	1.058	1
121.629	4	83	0.28	0	0.729	0
126.679	4	76	0.26	0	0.735	0
131.745	4	58	0.46	1	1.181	1
144.778	4	66	0.25	0	0.627	0
161.811	4	45	0.37	0	0.818	0
169.861	4	40	0.66	1	1.096	1
177.894	4	41	0.63	1	1.079	1
190.927	4	57	0.58	1	1.126	1
200.96	4	23	0.83	0	1.348	0
207.01	4	63	0.57	1	1.178	1
218.043	4	64	0.33	0	0.913	0
226.093	4	49	0.51	1	1.055	1
235.126	4	25	0.91	1	1.286	1
241.159	4	40	0.39	0	0.789	0
251.192	4	82	0.29	0	0.86	0
260.225	4	53	0.54	1	0.994	1
267.258	4	40	0.79	1	1.097	1
278.291	4	79	0.49	1	1.272	1
288.324	4	76	0.43	1	0.967	1
298.374	4	75	0.48	1	0.749	1
309.407	4	50	0.39	0	0.732	0
