onset	duration	amount	Delay	choseAccept	RT	choseRight
20.139	4	27	91	0	1.821	1
30.173	4	44	92	0	1.24	1
39.205	4	54	23	1	1.169	0
50.255	4	28	59	0	1.717	1
64.304	4	45	107	0	1.461	1
79.337	4	71	88	1	1.172	0
85.37	4	32	111	0	1.234	1
102.42	4	31	76	0	1.56	1
110.453	4	43	120	0	1.379	1
121.502	4	78	129	0	1.54	1
126.552	4	67	41	1	1.117	0
131.619	4	79	92	1	1.292	0
144.652	4	66	145	0	1.366	1
161.701	4	22	21	0	1.573	1
169.734	4	54	22	1	1.119	0
177.784	4	77	142	0	1.207	1
190.817	4	24	139	0	1.135	1
200.866	4	80	39	1	1.195	0
206.9	4	77	24	1	0.999	0
217.932	4	23	110	0	1.223	1
225.966	4	55	163	0	1.287	1
235.015	4	28	132	0	0.814	1
241.065	4	83	105	0	1.432	1
251.115	4	29	44	0	1.386	1
260.164	4	58	72	0	1.605	1
267.198	4	32	57	0	1.096	1
278.247	4	33	103	0	0.949	1
288.297	4	23	42	0	0.879	1
298.33	4	55	107	0	1.267	1
309.38	4	22	27	0	1.053	1
