onset	duration	amount	Delay	choseAccept	RT	choseRight
13.041	4	77	161	0	1.898	1
20.091	4	50	59	0	1.713	1
31.141	4	43	38	0	1.346	1
39.19	4	71	176	0	1.775	1
48.223	4	75	60	1	1.57	0
55.273	4	36	114	0	1.206	1
67.306	4	36	140	0	1.208	1
75.339	4	50	41	1	1.563	0
94.372	4	73	44	1	1.438	0
99.422	4	33	78	0	1.433	1
108.471	4	69	172	0	1.601	1
119.521	4	63	37	1	1.552	0
130.571	4	39	95	0	1.183	1
139.62	4	66	58	0	1.835	1
146.67	4	23	61	0	1.307	1
155.703	4	41	129	0	1.342	1
162.736	4	45	157	0	0.929	1
175.769	4	39	161	0	1.046	1
192.802	4	44	143	0	1.381	1
200.852	4	80	145	0	1.748	1
206.901	4	30	36	1	1.707	0
229.951	4	23	134	0	1.076	1
237.984	4	24	87	0	1.017	1
246.034	4	40	159	0	1.149	1
255.083	4	25	141	0	0.812	1
273.133	4	57	89	1	1.887	0
278.199	4	49	140	0	0.848	1
286.249	4	78	108	0	1.69	1
295.282	4	67	74	1	1.283	0
306.332	4	25	108	0	0.968	1
