onset	duration	amount	Probability	choseAccept	RT	choseRight
15.433	4	70	0.34	1	2.496	1
22.466	4	72	0.4	1	1.514	1
33.499	4	32	0.57	1	1.748	1
41.532	4	64	0.33	0	2.135	0
50.582	4	33	0.91	1	2.262	1
57.615	4	46	0.48	1	2.352	1
69.665	4	28	0.63	1	1.872	1
77.698	4	82	0.29	0	3.282	0
96.747	4	61	0.5	1	1.507	1
101.797	4	82	0.23	0	3.805	0
110.83	4	40	0.79	1	1.76	1
121.863	4	73	0.74	1	1.547	1
132.897	4	83	0.3	1	1.726	1
141.93	4	35	0.78	1	2.359	1
148.963	4	24	0.96	1	2.501	1
158.013	4	66	0.25	0	2.471	0
165.046	4	58	0.62	1	1.852	1
178.095	4	76	0.43	1	1.825	1
195.128	4	50	0.48	1	2.086	1
203.162	4	45	0.37	0	2.112	0
209.211	4	58	0.46	1	2.542	1
232.244	4	70	0.61	1	1.5	1
240.294	4	85	0.59	1	1.511	1
248.327	4	82	0.47	0	1.778	0
257.36	4	82	0.25	0	2.32	0
275.393	4	83	0.28	0	1.818	0
280.46	4	74	0.39	0	2.186	0
288.493	4	56	0.49	1	2.162	1
297.526	4	46	0.33	0	1.82	0
308.559	4	25	0.91	0	1.946	0
