onset	duration	amount	Delay	choseAccept	RT	choseRight
18.392	4	44	143	0	1.197	1
28.442	4	85	129	0	0.757	1
38.475	4	39	104	0	0.858	1
49.508	4	65	156	0	0.655	1
57.541	4	42	145	0	1.15	1
67.591	4	36	114	0	0.628	1
76.64	4	54	23	1	0.836	0
83.69	4	65	137	0	0.626	1
92.723	4	24	139	0	0.852	1
99.773	4	34	176	0	0.895	1
110.823	4	78	129	0	0.553	1
120.872	4	70	108	0	0.672	1
132.905	4	56	172	0	1.005	1
143.938	4	49	172	0	0.824	1
153.971	4	23	134	0	1.544	1
162.004	4	80	39	1	1.324	0
174.037	4	28	59	0	1.456	1
195.07	4	24	87	0	0.867	1
209.119	4	23	77	0	0.89	1
217.153	4	50	129	0	0.658	1
224.186	4	33	78	0	0.845	1
235.235	4	50	41	n/a	n/a	n/a
244.285	4	29	58	0	0.83	1
255.351	4	28	123	0	1.131	1
263.401	4	25	74	0	0.845	1
275.451	4	50	59	0	1.992	1
284.484	4	69	172	0	0.755	1
289.534	4	22	21	1	1.376	0
295.583	4	45	26	1	1.196	0
309.616	4	23	176	0	0.679	1
