onset	duration	amount	Probability	choseAccept	RT	choseRight
15.24	4	22	0.89	1	1.111	1
20.29	4	42	0.6	0	1.102	0
35.339	4	63	0.27	0	0.856	0
51.372	4	50	0.39	0	0.722	0
61.405	4	71	0.36	0	0.663	0
70.455	4	53	0.54	0	0.717	0
78.521	4	39	0.49	0	0.642	0
86.554	4	31	0.79	1	0.919	1
99.587	4	30	0.7	0	1.512	0
116.637	4	72	0.5	0	1.227	0
126.67	4	23	0.96	1	0.775	1
134.703	4	62	0.3	0	0.684	0
142.752	4	52	0.47	0	0.643	0
154.785	4	76	0.26	0	0.6	0
163.852	4	58	0.62	1	1.511	1
172.885	4	42	0.58	0	1.208	0
181.918	4	64	0.34	0	0.654	0
191.951	4	72	0.33	0	0.594	0
202	4	81	0.1	0	0.861	0
213.033	4	79	0.49	0	1.382	0
223.083	4	22	0.98	1	0.749	1
230.133	4	57	0.58	0	1.081	0
240.199	4	40	0.66	0	1.849	0
245.266	4	44	0.44	0	1	0
250.332	4	52	0.41	0	0.679	0
265.382	4	68	0.64	1	1.427	1
273.415	4	24	0.96	1	0.636	1
283.465	4	50	0.57	0	0.879	0
299.514	4	43	0.69	1	1.031	1
309.547	4	75	0.24	0	0.732	0
