onset	duration	amount	Delay	choseAccept	RT	choseRight
16.314	4	58	72	0	1.886	0
25.364	4	60	124	0	1.097	0
33.414	4	58	36	1	0.905	1
43.447	4	71	88	1	1.584	1
57.496	4	67	23	1	0.714	1
65.53	4	72	95	0	1.279	0
75.579	4	56	93	0	0.899	0
81.629	4	24	125	0	0.748	0
87.679	4	28	163	0	0.654	0
101.713	4	39	95	0	0.72	0
110.761	4	73	44	1	0.834	1
122.811	4	41	174	0	0.968	0
132.861	4	63	37	1	0.816	1
140.91	4	25	176	0	0.71	0
147.944	4	66	145	0	1.389	0
154.977	4	65	159	0	1.764	0
164.043	4	41	27	1	1.096	1
171.076	4	35	171	0	1.086	0
183.126	4	44	92	0	1.116	0
194.175	4	31	76	0	1.354	0
206.209	4	32	111	0	0.881	0
211.275	4	41	129	0	0.601	0
220.325	4	23	110	0	0.569	0
233.391	4	30	36	1	1.157	1
248.424	4	29	44	0	1.229	0
267.473	4	75	41	1	1.102	1
276.523	4	74	52	1	1.112	1
287.556	4	28	132	0	0.769	0
298.606	4	76	161	0	0.819	0
309.655	4	33	163	0	0.637	0
