onset	duration	amount	Probability	choseAccept	RT	choseRight
17.467	4	83	0.54	1	1.02	0
22.517	4	68	0.64	1	1.083	0
32.583	4	79	0.33	0	0.967	1
41.633	4	33	0.8	1	0.947	0
48.666	4	81	0.1	1	1.517	0
66.716	4	70	0.34	1	1.257	0
77.749	4	58	0.42	1	1.668	0
87.799	4	76	0.44	1	1.057	0
102.848	4	75	0.48	1	0.964	0
111.881	4	25	0.91	0	1.722	1
124.914	4	72	0.5	1	1.051	0
134.964	4	77	0.43	1	1.411	0
151.997	4	62	0.18	0	1.09	1
157.047	4	49	0.44	1	1.778	0
171.096	4	46	0.77	1	1.038	0
179.129	4	63	0.27	0	1.341	1
185.163	4	31	0.79	1	0.951	0
194.212	4	43	0.69	1	1.714	0
203.262	4	83	0.32	0	1.783	1
211.312	4	40	0.39	1	1.503	0
219.345	4	57	0.51	1	1.136	0
228.395	4	79	0.49	1	1.94	0
237.428	4	52	0.41	1	1.535	0
244.461	4	52	0.47	1	1.047	0
250.511	4	40	0.71	1	1.322	0
262.56	4	36	0.59	1	1.921	0
272.593	4	29	0.83	1	2.17	0
284.626	4	62	0.3	0	2.46	1
297.659	4	54	0.52	1	1.951	0
307.709	4	21	0.96	1	3.07	0
