onset	duration	amount	Probability	choseAccept	RT	choseRight
17.476	4	55	0.44	1	1.517	1
23.526	4	49	0.51	1	1.055	1
39.559	4	73	0.74	1	0.903	1
46.592	4	28	0.89	0	2.289	0
58.625	4	42	0.6	1	1.456	1
72.658	4	33	0.91	1	1.841	1
80.691	4	64	0.34	1	1.688	1
87.724	4	82	0.09	0	0.965	0
95.774	4	49	0.56	1	0.947	1
108.807	4	47	0.72	1	1.371	1
118.856	4	58	0.45	1	2.811	1
138.906	4	58	0.83	1	1.233	1
148.956	4	78	0.26	0	1.269	0
158.005	4	31	0.61	1	0.878	1
171.038	4	56	0.49	1	1.262	1
186.088	4	61	0.5	1	2.185	1
197.154	4	46	0.48	1	1.245	1
206.187	4	57	0.58	1	1.264	1
214.22	4	58	0.62	1	0.963	1
220.254	4	76	0.43	1	1.883	1
232.303	4	42	0.58	1	0.952	1
239.353	4	64	0.33	0	1.524	0
246.386	4	82	0.47	1	2.176	1
256.419	4	53	0.54	1	1.085	1
264.469	4	57	0.3	0	1.947	0
273.519	4	22	0.96	0	1.61	0
281.552	4	78	0.42	1	1.769	1
286.602	4	82	0.25	1	1.672	1
297.635	4	77	0.38	1	0.542	1
308.685	4	82	0.23	1	2.489	1
