onset	duration	amount	Delay	choseAccept	RT	choseRight
18.609	4	25	70	0	1.263	1
23.675	4	76	161	0	1.549	1
33.725	4	23	134	0	1.051	1
42.775	4	45	107	0	1.168	1
49.825	4	24	125	0	1.038	1
67.858	4	28	59	0	1.741	1
78.891	4	27	142	0	1.172	1
88.924	4	33	78	0	1.395	1
103.956	4	71	176	0	1.69	1
112.99	4	23	77	0	1.208	1
126.023	4	65	159	0	1.183	1
136.072	4	69	172	0	1.51	1
153.105	4	22	21	0	2.973	1
158.155	4	58	72	1	1.858	0
172.188	4	66	71	1	1.825	0
180.221	4	81	58	1	1.68	0
186.254	4	82	74	1	1.639	0
195.287	4	54	22	1	1.966	0
204.32	4	25	108	0	1.493	1
212.353	4	67	23	1	1.66	0
220.386	4	77	142	0	1.875	1
229.42	4	50	59	1	2.056	0
238.453	4	44	143	0	1.111	1
245.486	4	22	27	0	1.502	1
251.536	4	75	41	1	1.372	0
263.569	4	29	75	0	1.411	1
273.602	4	55	107	0	1.154	1
285.651	4	28	123	0	1.184	1
298.701	4	39	104	0	1.158	1
308.734	4	67	103	1	1.853	0
