onset	duration	amount	Probability	choseAccept	RT	choseRight
14.783	4	85	0.59	1	2.153	1
19.833	4	28	0.89	0	1.719	0
34.883	4	73	0.74	1	1.829	1
50.932	4	58	0.45	0	1.299	0
60.982	4	56	0.44	0	1.161	0
70.015	4	52	0.41	0	1.232	0
78.065	4	47	0.72	0	1.23	0
86.115	4	68	0.64	1	2.068	1
99.164	4	55	0.44	0	1.867	0
116.214	4	50	0.57	0	1.576	0
126.247	4	65	0.55	0	2.007	0
134.28	4	56	0.68	1	2.31	1
142.313	4	83	0.54	1	1.613	1
154.346	4	62	0.3	0	0.932	0
163.396	4	41	0.6	0	1.569	0
172.445	4	66	0.25	0	1.488	0
181.478	4	76	0.44	1	2.527	1
191.512	4	84	0.25	0	1.429	0
201.561	4	30	0.7	0	2.3	0
212.611	4	41	0.63	0	1.306	0
222.644	4	23	0.83	0	1.24	0
229.677	4	82	0.31	0	1.895	0
239.71	4	49	0.44	0	1.102	0
244.777	4	46	0.33	0	1.339	0
249.827	4	77	0.38	1	1.825	1
264.859	4	53	0.54	0	1.273	0
272.893	4	76	0.43	1	1.559	1
282.926	4	75	0.24	0	1.726	0
298.975	4	71	0.36	1	2.252	1
309.025	4	35	0.73	0	1.194	0
