onset	duration	amount	Delay	choseAccept	RT	choseRight
13.379	4	77	161	1	1.837	0
20.429	4	50	59	1	1.073	0
31.462	4	43	38	1	1.12	0
39.512	4	71	176	1	0.923	0
48.545	4	75	60	1	0.666	0
55.595	4	36	114	1	1.037	0
67.628	4	36	140	1	0.787	0
75.661	4	50	41	1	1.065	0
94.727	4	73	44	1	0.628	0
99.777	4	33	78	1	0.67	0
108.81	4	69	172	1	0.653	0
119.859	4	63	37	1	0.655	0
130.909	4	39	95	1	1.283	0
139.975	4	66	58	1	0.579	0
147.008	4	23	61	0	0.898	1
156.058	4	41	129	1	0.677	0
163.091	4	45	157	1	1.369	0
176.141	4	39	161	1	0.795	0
193.174	4	44	143	1	0.768	0
201.223	4	80	145	1	0.606	0
207.257	4	30	36	1	1.016	0
230.323	4	23	134	0	1.051	1
238.372	4	24	87	0	1.132	1
246.422	4	40	159	1	0.896	0
255.455	4	25	141	0	1.864	1
273.505	4	57	89	1	0.981	0
278.571	4	49	140	1	1.419	0
286.621	4	78	108	1	1.118	0
295.671	4	67	74	1	0.695	0
306.704	4	25	108	0	1.23	1
