onset	duration	amount	Probability	choseAccept	RT	choseRight
18.506	4	79	0.49	1	1.837	1
24.539	4	24	0.91	0	1.207	0
40.572	4	22	0.96	0	0.959	0
47.605	4	21	0.93	0	0.841	0
59.655	4	52	0.47	0	2.406	0
73.687	4	58	0.62	1	1.547	1
81.721	4	78	0.42	1	1.7	1
88.77	4	31	0.61	0	1.267	0
96.82	4	35	0.73	1	3.121	1
109.853	4	82	0.31	0	1.576	0
119.886	4	84	0.25	0	1.976	0
139.935	4	22	0.89	0	2.68	0
149.985	4	57	0.51	1	2.409	1
159.018	4	83	0.3	0	1.732	0
172.084	4	61	0.5	1	1.374	1
187.117	4	74	0.39	1	1.991	1
198.15	4	64	0.33	0	1.502	0
207.201	4	28	0.63	0	1.626	0
215.233	4	78	0.26	0	1.452	0
221.266	4	72	0.33	0	2.411	0
233.299	4	82	0.25	0	2.082	0
240.349	4	22	0.98	1	1.891	1
247.382	4	41	0.6	0	1.206	0
257.415	4	33	0.8	0	1.367	0
265.465	4	76	0.26	0	0.89	0
274.515	4	25	0.91	0	1.135	0
282.548	4	68	0.64	1	2.005	1
287.598	4	73	0.74	1	1.093	1
298.631	4	83	0.28	0	1.074	0
309.664	4	79	0.45	1	1.751	1
